type,year,state,abb,region,division,barley,corn,cotton_els,cotton_upland,oats,rice,sorghum,soybeans,sugar_beets,sugarcane,wheat
plant and fail,2016,Kentucky,KY,South,East South Central,3323.69,1443420.4753999992,,0.6,2355.6000000000004,,4412.44,1746775.7440000002,,6.0,446378.10000000003
plant and fail,2016,Louisiana,LA,South,West South Central,,607423.7769999999,,137689.78,3201.84,432813.8060000001,49928.779999999984,1213356.0299999998,,431392.644,18439.16
plant and fail,2016,Maine,ME,Northeast,New England,14238.369999999999,28606.659799999994,,,24334.94,,26.0,1585.31,,,1459.46
plant and fail,2016,Maryland,MD,South,South Atlantic,46852.709999999985,405602.09900000016,,,5457.179999999999,,9076.3,502390.68000000005,,,349973.40400000004
plant and fail,2016,Masacuset,,,,18.19,16953.171000000002,,,156.06000000000003,,1.15,552.2,,,6.32
plant and fail,2016,Michigan,MI,North Central,East North Central,7915.340000000001,2236628.1469999994,,,34218.14,,2374.3200000000006,1999678.481,151093.4,,569731.79
plant and fail,2016,Minnesota,MN,North Central,West North Central,85363.93,8402229.639000002,,,147777.69999999998,,1927.0900000000004,7459382.5670000035,436361.78,,1266638.6349999995
plant and fail,2016,Misisippi,,,,,721732.1849999998,,426287.75000000006,1367.51,191357.25,11014.630000000001,2022279.414999999,,3.0,57240.74
plant and fail,2016,Missouri,MO,North Central,West North Central,2297.54,3566701.4469999974,,277492.75,9840.259999999997,234727.25000000003,53830.14000000001,5521937.218999998,,1.62,658095.1900000001
plant and fail,2016,Montana,MT,West,Mountain,927154.9649999995,107890.31000000006,,,52679.94000000001,,1659.2099999999998,7551.98,45601.526,,4953930.450000002
plant and fail,2016,Nebraska,NE,North Central,West North Central,7733.180000000002,9826735.672000002,,,118499.31499999996,,130558.41999999994,5126864.713100004,47296.95,,1344474.9500000004
plant and fail,2016,Nevada,NV,West,Mountain,888.21,9644.669999999998,,,1493.1200000000001,,7.1,,,,11716.619999999997
plant and fail,2016,New Hamp,,,,17.0,13486.724999999997,,,38.68,,14.0,51.08,,,48.88
plant and fail,2016,New Mexco,,,,7648.120000000001,114137.69599999998,7667.400000000001,48591.22,4003.9200000000005,,94878.79000000001,,,,331307.6970000001
plant and fail,2016,New York,NY,Northeast,Middle Atlantic,7860.499999999997,975660.5104000003,,,56764.39000000002,1.5,1068.4700000000003,314681.54,,,99128.74000000005
plant and fail,2016,Newjersey,,,,1980.4499999999998,65906.31000000001,,,1401.9499999999998,,2067.6200000000003,96722.42000000001,25.68,,20096.610000000004
plant and fail,2016,No Caroln,,,,14445.570000000005,960804.549000001,,276070.065,12641.269999999997,,39415.24,1668401.7310000001,2.03,2.0,387164.11199999996
plant and fail,2016,No Dakota,,,,690690.1800000002,3376339.7549999985,,,252415.68000000002,,2206.86,5954221.974999997,212568.21999999997,,7439020.244999999
plant and fail,2016,Ohio,OH,North Central,East North Central,3321.389999999999,3464626.0331000024,,,14443.150000000005,,1126.2399999999998,4767657.040000002,,,512679.1869999999
plant and fail,2016,Oklahoma,OK,South,West South Central,25857.91999999999,372000.83999999997,,294790.99000000005,26565.52999999999,31.23,385365.1400000001,478185.09000000026,,,4831273.535900005
plant and fail,2016,Oregon,OR,West,Pacific,36171.46000000001,83676.18000000001,,,16814.23,,49.85,875.27,11500.439999999999,,734832.9700000007
plant and fail,2016,Penslvana,,,,29563.110000000004,850651.8224000004,,,42901.98,,4139.030000000001,491499.83999999997,,,125390.214
plant and fail,2016,Puerto Ri,,,,,5.72,,,,,,,,,
plant and fail,2016,Rhode Isl,,,,,1497.2,,,29.6,,40.97,4.75,,,
plant and fail,2016,S Carolin,,,,745.4099999999999,336942.58700000006,,187113.35,8889.16,97.71,11567.739999999998,398768.0789999998,,5.029999999999999,55832.37000000001
plant and fail,2016,S Dakota,,,,31655.27,5463253.1968,,,282373.91999999975,,195936.63000000006,5123228.490000002,,,2181554.8109999998
plant and fail,2016,Tennessee,TN,South,East South Central,2154.37,822141.9599999996,,251959.26999999996,2263.7,2300.08,4542.379999999999,1580048.1419999998,,,348160.369
plant and fail,2016,Texas,TX,South,West South Central,33427.64,2796194.629999999,16250.449999999999,5573542.111699998,274913.7639999999,191507.27999999997,1792702.240000001,157474.17500000002,114.27,39375.590000000004,4647182.225000005
plant and fail,2016,Utah,UT,West,Mountain,22063.499999999996,59759.65000000001,,,8816.97,,933.6099999999999,25.96,,,118129.95000000004
plant and fail,2016,Vermont,VT,Northeast,New England,145.34,82589.58009999998,,,306.03,,105.0,2144.72,,,754.25
plant and fail,2016,Virgin Is,,,,,2.5,,,,,,,,1.42,
plant and fail,2016,Virginia,VA,South,South Atlantic,22947.19,392489.00000000023,,71539.78,4580.04,0.14,15777.740000000002,589251.826,,,182612.98000000013
plant and fail,2016,Washngton,,,,98424.59000000001,159608.02000000002,,,8022.780000000001,,153.83,68.08999999999999,539.4300000000001,,2197071.7260000003
plant and fail,2016,West Va,,,,1765.33,41729.63349999999,,,1161.8500000000001,,244.3,26196.620000000003,,,5563.53
plant and fail,2016,Wisconsin,WI,North Central,East North Central,22352.17000000001,3895711.7524000015,,,179587.9619999999,,2635.51,1933462.82,10.04,,266186.0599999998
plant and fail,2016,Wyoming,WY,West,Mountain,80361.51,86373.61000000002,,,18800.299999999996,,822.5,87.97999999999999,30861.600000000002,,140818.6500000001
prevent,2016,Alabama,AL,South,East South Central,209.11,287719.3518,,343153.77000000014,14095.710000000003,,6416.469999999998,394751.4400000001,,,135549.32
prevent,2016,Alaska,AK,West,Pacific,4527.03,0.013,,,1139.99,,,,,,175.31
prevent,2016,Arizona,AZ,West,Mountain,16029.860000000004,87204.34000000001,14447.669999999998,112599.95,18850.12,,15820.079999999998,1.7,955.9,,106513.13
prevent,2016,Arkansas,AR,South,West South Central,,753823.265,,374513.4699999999,3104.9000000000005,1537967.555,44468.51,3113026.2904999983,,,187267.09
prevent,2016,California,CA,West,Pacific,67647.5,339051.658,148867.37000000002,61825.969999999994,94093.14000000003,524231.1200000001,45339.469,423.94,22598.690000000002,202.53,456033.54500000016
prevent,2016,Colorado,CO,West,Mountain,69163.97,1315717.6650000003,,,42893.07,,362722.11,13112.86,28063.670000000002,,2242172.6770000006
prevent,2016,Concticut,,,,13.6,24634.332999999995,,,69.11,,58.97,358.605,,,122.49000000000001
prevent,2016,Delaware,DE,South,South Atlantic,31366.670000000002,171431.51,,,306.31,,1538.48,157237.99,,,61803.64
prevent,2016,Florida,FL,South,South Atlantic,,56344.779999999984,26.4,100975.67000000003,14816.809999999998,20023.010000000002,3786.65,29255.91,,414431.81,6452.6
prevent,2016,Georgia,GA,South,South Atlantic,415.94000000000005,397221.9600000001,,1170750.63,25787.649999999998,,14810.160000000002,251501.07000000012,,49.82000000000001,109519.86000000002
prevent,2016,Hawaii,HI,West,Pacific,,140.0,,,,,,,,,
prevent,2016,Idaho,ID,West,Mountain,570079.49,303778.07000000007,,,27910.36999999999,,987.74,29.66,166049.43000000005,,1137552.2999999993
prevent,2016,Illinois,IL,North Central,East North Central,1234.0600000000002,11422230.724600004,,2.7,21592.090000000004,2003.7699999999998,16568.030000000002,9953982.315299999,,,493591.21399999986
prevent,2016,Indiana,IN,North Central,East North Central,1632.4249999999997,5513488.974999999,,,7504.070000000001,,10157.890000000003,5611452.977499999,,,300392.7959999998
prevent,2016,Iowa,IA,North Central,West North Central,2965.86,13590275.520000003,,,111133.33000000002,,3038.320000000001,9391677.949000007,,,22095.120000000006
prevent,2016,Kansas,KS,North Central,West North Central,17063.000000000004,5014230.054199997,,31032.17999999999,104556.87999999992,,2780008.316000003,4004077.1409999994,,,8333992.585000003
prevent,2016,Kentucky,KY,South,East South Central,3323.69,1443420.4753999992,,0.6,2355.6000000000004,,4412.44,1746775.7440000002,,6.0,446378.10000000003
prevent,2016,Louisiana,LA,South,West South Central,,607423.7769999999,,137689.78,3201.84,432813.8060000001,49928.779999999984,1213356.0299999998,,431392.644,18439.16
prevent,2016,Maine,ME,Northeast,New England,14238.369999999999,28606.659799999994,,,24334.94,,26.0,1585.31,,,1459.46
prevent,2016,Maryland,MD,South,South Atlantic,46852.709999999985,405602.09900000016,,,5457.179999999999,,9076.3,502390.68000000005,,,349973.40400000004
prevent,2016,Masacuset,,,,18.19,16953.171000000002,,,156.06000000000003,,1.15,552.2,,,6.32
prevent,2016,Michigan,MI,North Central,East North Central,7915.340000000001,2236628.1469999994,,,34218.14,,2374.3200000000006,1999678.481,151093.4,,569731.79
prevent,2016,Minnesota,MN,North Central,West North Central,85363.93,8402229.639000002,,,147777.69999999998,,1927.0900000000004,7459382.5670000035,436361.78,,1266638.6349999995
prevent,2016,Misisippi,,,,,721732.1849999998,,426287.75000000006,1367.51,191357.25,11014.630000000001,2022279.414999999,,3.0,57240.74
prevent,2016,Missouri,MO,North Central,West North Central,2297.54,3566701.4469999974,,277492.75,9840.259999999997,234727.25000000003,53830.14000000001,5521937.218999998,,1.62,658095.1900000001
prevent,2016,Montana,MT,West,Mountain,927154.9649999995,107890.31000000006,,,52679.94000000001,,1659.2099999999998,7551.98,45601.526,,4953930.450000002
prevent,2016,Nebraska,NE,North Central,West North Central,7733.180000000002,9826735.672000002,,,118499.31499999996,,130558.41999999994,5126864.713100004,47296.95,,1344474.9500000004
prevent,2016,Nevada,NV,West,Mountain,888.21,9644.669999999998,,,1493.1200000000001,,7.1,,,,11716.619999999997
prevent,2016,New Hamp,,,,17.0,13486.724999999997,,,38.68,,14.0,51.08,,,48.88
prevent,2016,New Mexco,,,,7648.120000000001,114137.69599999998,7667.400000000001,48591.22,4003.9200000000005,,94878.79000000001,,,,331307.6970000001
prevent,2016,New York,NY,Northeast,Middle Atlantic,7860.499999999997,975660.5104000003,,,56764.39000000002,1.5,1068.4700000000003,314681.54,,,99128.74000000005
prevent,2016,Newjersey,,,,1980.4499999999998,65906.31000000001,,,1401.9499999999998,,2067.6200000000003,96722.42000000001,25.68,,20096.610000000004
prevent,2016,No Caroln,,,,14445.570000000005,960804.549000001,,276070.065,12641.269999999997,,39415.24,1668401.7310000001,2.03,2.0,387164.11199999996
prevent,2016,No Dakota,,,,690690.1800000002,3376339.7549999985,,,252415.68000000002,,2206.86,5954221.974999997,212568.21999999997,,7439020.244999999
prevent,2016,Ohio,OH,North Central,East North Central,3321.389999999999,3464626.0331000024,,,14443.150000000005,,1126.2399999999998,4767657.040000002,,,512679.1869999999
prevent,2016,Oklahoma,OK,South,West South Central,25857.91999999999,372000.83999999997,,294790.99000000005,26565.52999999999,31.23,385365.1400000001,478185.09000000026,,,4831273.535900005
prevent,2016,Oregon,OR,West,Pacific,36171.46000000001,83676.18000000001,,,16814.23,,49.85,875.27,11500.439999999999,,734832.9700000007
prevent,2016,Penslvana,,,,29563.110000000004,850651.8224000004,,,42901.98,,4139.030000000001,491499.83999999997,,,125390.214
prevent,2016,Puerto Ri,,,,,5.72,,,,,,,,,
prevent,2016,Rhode Isl,,,,,1497.2,,,29.6,,40.97,4.75,,,
prevent,2016,S Carolin,,,,745.4099999999999,336942.58700000006,,187113.35,8889.16,97.71,11567.739999999998,398768.0789999998,,5.029999999999999,55832.37000000001
prevent,2016,S Dakota,,,,31655.27,5463253.1968,,,282373.91999999975,,195936.63000000006,5123228.490000002,,,2181554.8109999998
prevent,2016,Tennessee,TN,South,East South Central,2154.37,822141.9599999996,,251959.26999999996,2263.7,2300.08,4542.379999999999,1580048.1419999998,,,348160.369
prevent,2016,Texas,TX,South,West South Central,33427.64,2796194.629999999,16250.449999999999,5573542.111699998,274913.7639999999,191507.27999999997,1792702.240000001,157474.17500000002,114.27,39375.590000000004,4647182.225000005
prevent,2016,Utah,UT,West,Mountain,22063.499999999996,59759.65000000001,,,8816.97,,933.6099999999999,25.96,,,118129.95000000004
prevent,2016,Vermont,VT,Northeast,New England,145.34,82589.58009999998,,,306.03,,105.0,2144.72,,,754.25
prevent,2016,Virgin Is,,,,,2.5,,,,,,,,1.42,
prevent,2016,Virginia,VA,South,South Atlantic,22947.19,392489.00000000023,,71539.78,4580.04,0.14,15777.740000000002,589251.826,,,182612.98000000013
prevent,2016,Washngton,,,,98424.59000000001,159608.02000000002,,,8022.780000000001,,153.83,68.08999999999999,539.4300000000001,,2197071.7260000003
prevent,2016,West Va,,,,1765.33,41729.63349999999,,,1161.8500000000001,,244.3,26196.620000000003,,,5563.53
prevent,2016,Wisconsin,WI,North Central,East North Central,22352.17000000001,3895711.7524000015,,,179587.9619999999,,2635.51,1933462.82,10.04,,266186.0599999998
prevent,2016,Wyoming,WY,West,Mountain,80361.51,86373.61000000002,,,18800.299999999996,,822.5,87.97999999999999,30861.600000000002,,140818.6500000001
plant and fail,2017,Alabama,AL,South,East South Central,178.17000000000002,216465.8908,,429521.61499999993,24102.17,,3571.4800000000005,330746.61000000004,,2.1,97224.28999999995
plant and fail,2017,Alaska,AK,West,Pacific,5178.679999999999,0.004,,,906.8600000000001,,,,,,33.0
plant and fail,2017,Arizona,AZ,West,Mountain,18463.65,60059.990000000005,14285.0,151662.53999999998,17299.83,,14625.34,,1868.11,,104077.42000000004
plant and fail,2017,Arkansas,AR,South,West South Central,,608930.5240000002,,439785.86000000004,7097.990000000001,1153161.4099999997,6355.820000000001,3505704.1499999994,,,192509.62000000005
plant and fail,2017,California,CA,West,Pacific,58117.47,355955.57999999984,214506.21,65227.42,78032.50999999997,424974.3599999999,35588.61,15.0,21523.71,340.81,395238.72000000003
plant and fail,2017,Colorado,CO,West,Mountain,61506.08,1426219.78,,,39246.81000000001,,331852.31000000006,21701.399999999998,27603.140000000003,,2121193.389
plant and fail,2017,Connecticut,CT,Northeast,New England,17.98,23714.575999999994,,,54.22,,44.89,499.04200000000003,,,134.57
plant and fail,2017,Delaware,DE,South,South Atlantic,12841.769999999999,176590.36000000002,,,162.82,,1193.8400000000001,145662.01,,,30845.75
plant and fail,2017,Florida,FL,South,South Atlantic,,51359.099999999984,,96893.115,16657.159999999996,19599.84,1935.56,14363.499999999998,,407928.0,5127.190000000001
plant and fail,2017,Georgia,GA,South,South Atlantic,554.77,286859.81999999995,,1270267.5500000005,21330.809999999998,,16173.980000000005,149577.51,,52.43,81437.12
plant and fail,2017,Hawaii,HI,West,Pacific,,410.07,,,,,,,,,
plant and fail,2017,Idaho,ID,West,Mountain,494563.4800000001,307402.90499999997,,,26103.430000000015,,950.4,19.8,162265.08000000005,,1115115.8100000005
plant and fail,2017,Illinois,IL,North Central,East North Central,1282.63,10959883.210999994,,,18768.969999999998,1143.28,15195.210000000001,10451157.198000003,,,420074.94000000006
plant and fail,2017,Indiana,IN,North Central,East North Central,1969.15,5274843.325299996,,,4167.315,,7562.180000000001,5886850.071000003,,,230012.12999999995
plant and fail,2017,Iowa,IA,North Central,West North Central,3559.8,13024956.939000007,,,97070.624,,2128.710000000001,9841888.630999994,,,14489.17
plant and fail,2017,Kansas,KS,North Central,West North Central,12385.669999999998,5382164.1537000025,135.3,89595.99999999997,88877.67000000001,,2289056.452000002,5088024.232000004,,,7436056.1280000005
plant and fail,2017,Kentucky,KY,South,East South Central,2725.16,1277626.7872,,3.0,921.5800000000002,0.0,2852.13,1907293.085,,,397458.89000000025
plant and fail,2017,Louisiana,LA,South,West South Central,,488906.1970000001,,215771.42000000004,2467.0099999999998,394310.54000000004,13001.680000000002,1253266.6100000003,,439668.30400000006,17084.559
plant and fail,2017,Maine,ME,Northeast,New England,13720.87,28775.740000000005,,,20413.69,,2.91,1152.0,,,679.51
plant and fail,2017,Maryland,MD,South,South Atlantic,20008.360000000004,432306.3267999999,,,2087.74,,10742.009999999998,486032.5902,,,119184.63999999997
plant and fail,2017,Massachusetts,MA,Northeast,New England,51.14,16172.903999999999,,,177.49,,15.14,484.67999999999995,,,11.64
plant and fail,2017,Michigan,MI,North Central,East North Central,6374.440000000001,2133281.6001999998,,,33087.219999999994,,2242.2300000000005,2214113.5542,145067.30000000002,,432874.61
plant and fail,2017,Minnesota,MN,North Central,West North Central,71917.15000000001,8016211.242999996,,,120962.55000000006,,2516.0700000000006,8052386.291999998,422822.22000000003,,1116516.0700000003
plant and fail,2017,Mississippi,MS,South,East South Central,,498478.9099999997,,616954.3400000001,1897.09,114567.69,4135.82,2170314.6999999993,,0.6,38939.96
plant and fail,2017,Missouri,MO,North Central,West North Central,2445.18,3313459.1858000006,,300488.32999999996,7095.6200000000035,165575.25,22761.370000000003,5901594.024999994,,,533997.2600000004
plant and fail,2017,Montana,MT,West,Mountain,729172.5249999999,108441.74900000003,,,60511.26999999999,,1596.0499999999997,17421.08,43774.89,,4952575.369999997
plant and fail,2017,Nebraska,NE,North Central,West North Central,9173.6,9520975.018000001,,,95200.03400000003,,102902.78000000003,5641278.685000004,45652.32,,1085933.8509999989
plant and fail,2017,Nevada,NV,West,Mountain,1442.6299999999997,10681.99,,,715.94,,284.32,26.5,,,22302.45
plant and fail,2017,New Hampshire,NH,Northeast,New England,26.85,12805.773999999998,,,20.87,,,54.28,,,
plant and fail,2017,New Jersey,NJ,Northeast,Middle Atlantic,1952.6,67183.32000000004,,,534.82,,1422.5,97722.01,23.47,,15312.25
plant and fail,2017,New Mexico,NM,West,Mountain,10985.369999999999,119316.113,7245.4,68195.18999999999,5512.879999999999,,77639.78,675.13,,,321745.67499999993
plant and fail,2017,New York,NY,Northeast,Middle Atlantic,7187.080000000001,890660.9586999997,,,34233.30999999999,,1348.9799999999996,259601.58000000007,,,95356.81999999998
plant and fail,2017,North Carolina,NC,South,South Atlantic,13865.38,853332.1149999994,,370042.3,13868.570000000002,,15071.259999999997,1682165.5020000003,,5.65,416441.38999999996
plant and fail,2017,North Dakota,ND,North Central,West North Central,481300.9,3316186.945000001,,,255805.71000000005,,2279.6400000000003,7021950.597999999,210090.56,,6543023.435000006
plant and fail,2017,Ohio,OH,North Central,East North Central,3881.03,3304399.727000002,,,11866.319999999996,,509.44000000000005,5003486.472999997,,,430654.68299999996
plant and fail,2017,Oklahoma,OK,South,West South Central,35055.84999999999,330772.4699999999,,569108.2699999999,27216.47999999999,,293723.95999999996,643765.3909999997,,,4388873.230000002
plant and fail,2017,Oregon,OR,West,Pacific,39467.93000000001,85594.91000000003,,,13737.440000000002,1.5,197.73,629.82,10840.880000000001,,689590.45
plant and fail,2017,Pennsylvania,PA,Northeast,Middle Atlantic,26659.510000000006,855904.184,,,31758.810000000012,,5639.83,499735.5430000001,,,109465.80699999999
plant and fail,2017,Puerto Rico,,,,,87.28999999999999,,,,,,,,,
plant and fail,2017,Rhode Island,RI,Northeast,New England,,1420.47,,,4.7,,37.42,,,,
plant and fail,2017,South Carolina,SC,South,South Atlantic,1206.3400000000001,313714.0599999999,,245342.31000000008,9738.549999999997,94.43,6069.530000000002,379630.23,,5.529999999999999,82287.24999999997
plant and fail,2017,South Dakota,SD,North Central,West North Central,36013.77,5531427.281000005,,,278633.4700000002,,173822.77999999997,5552676.738000001,83.0,,1815199.9699999995
plant and fail,2017,Tennessee,TN,South,East South Central,1222.13,702298.9899999996,2.0,337626.2,3032.73,1372.98,3127.3,1611680.69,,,320767.46000000014
plant and fail,2017,Texas,TX,South,West South Central,28873.500000000007,2383587.315,12953.82,6815207.753000001,290545.5699999999,170170.25999999998,1567654.649,197734.74,,41089.74,4307272.974999999
plant and fail,2017,Utah,UT,West,Mountain,18560.9,61114.49500000001,,,10184.91,,358.85,14.48,,,125194.38
plant and fail,2017,Vermont,VT,Northeast,New England,34.53,74544.81,,,80.61,,308.71999999999997,4424.352000000001,,,323.56000000000006
plant and fail,2017,Virgin Islands Of The U.S.,,,,,1.0,,,,,,,,1.37,
plant and fail,2017,Virginia,VA,South,South Atlantic,17345.660000000007,405571.66000000003,,82492.94000000003,3879.5499999999997,0.14,8898.24,576414.174,,,139441.13
plant and fail,2017,Washington,WA,West,Pacific,82601.72000000002,160481.06999999995,,,7536.948999999998,,152.01,515.2099999999999,612.99,,2141417.2460000007
plant and fail,2017,West Virginia,WV,South,South Atlantic,1619.5800000000004,42690.20000000002,,,827.4699999999999,,278.39,26316.579999999994,,,5696.579999999999
plant and fail,2017,Wisconsin,WI,North Central,East North Central,17915.0,3763782.303999998,,,152622.82500000004,,4147.119999999999,2111369.1930000004,8.1,,193711.20599999998
plant and fail,2017,Wyoming,WY,West,Mountain,70088.9,82501.41999999998,,,19431.11,,117.86,173.17000000000002,31411.269999999997,,132302.63999999998
prevent,2017,Alabama,AL,South,East South Central,178.17000000000002,216465.8908,,429521.61499999993,24102.17,,3571.4800000000005,330746.61000000004,,2.1,97224.28999999995
prevent,2017,Alaska,AK,West,Pacific,5178.679999999999,0.004,,,906.8600000000001,,,,,,33.0
prevent,2017,Arizona,AZ,West,Mountain,18463.65,60059.990000000005,14285.0,151662.53999999998,17299.83,,14625.34,,1868.11,,104077.42000000004
prevent,2017,Arkansas,AR,South,West South Central,,608930.5240000002,,439785.86000000004,7097.990000000001,1153161.4099999997,6355.820000000001,3505704.1499999994,,,192509.62000000005
prevent,2017,California,CA,West,Pacific,58117.47,355955.57999999984,214506.21,65227.42,78032.50999999997,424974.3599999999,35588.61,15.0,21523.71,340.81,395238.72000000003
prevent,2017,Colorado,CO,West,Mountain,61506.08,1426219.78,,,39246.81000000001,,331852.31000000006,21701.399999999998,27603.140000000003,,2121193.389
prevent,2017,Connecticut,CT,Northeast,New England,17.98,23714.575999999994,,,54.22,,44.89,499.04200000000003,,,134.57
prevent,2017,Delaware,DE,South,South Atlantic,12841.769999999999,176590.36000000002,,,162.82,,1193.8400000000001,145662.01,,,30845.75
prevent,2017,Florida,FL,South,South Atlantic,,51359.099999999984,,96893.115,16657.159999999996,19599.84,1935.56,14363.499999999998,,407928.0,5127.190000000001
prevent,2017,Georgia,GA,South,South Atlantic,554.77,286859.81999999995,,1270267.5500000005,21330.809999999998,,16173.980000000005,149577.51,,52.43,81437.12
prevent,2017,Hawaii,HI,West,Pacific,,410.07,,,,,,,,,
prevent,2017,Idaho,ID,West,Mountain,494563.4800000001,307402.90499999997,,,26103.430000000015,,950.4,19.8,162265.08000000005,,1115115.8100000005
prevent,2017,Illinois,IL,North Central,East North Central,1282.63,10959883.210999994,,,18768.969999999998,1143.28,15195.210000000001,10451157.198000003,,,420074.94000000006
prevent,2017,Indiana,IN,North Central,East North Central,1969.15,5274843.325299996,,,4167.315,,7562.180000000001,5886850.071000003,,,230012.12999999995
prevent,2017,Iowa,IA,North Central,West North Central,3559.8,13024956.939000007,,,97070.624,,2128.710000000001,9841888.630999994,,,14489.17
prevent,2017,Kansas,KS,North Central,West North Central,12385.669999999998,5382164.1537000025,135.3,89595.99999999997,88877.67000000001,,2289056.452000002,5088024.232000004,,,7436056.1280000005
prevent,2017,Kentucky,KY,South,East South Central,2725.16,1277626.7872,,3.0,921.5800000000002,0.0,2852.13,1907293.085,,,397458.89000000025
prevent,2017,Louisiana,LA,South,West South Central,,488906.1970000001,,215771.42000000004,2467.0099999999998,394310.54000000004,13001.680000000002,1253266.6100000003,,439668.30400000006,17084.559
prevent,2017,Maine,ME,Northeast,New England,13720.87,28775.740000000005,,,20413.69,,2.91,1152.0,,,679.51
prevent,2017,Maryland,MD,South,South Atlantic,20008.360000000004,432306.3267999999,,,2087.74,,10742.009999999998,486032.5902,,,119184.63999999997
prevent,2017,Massachusetts,MA,Northeast,New England,51.14,16172.903999999999,,,177.49,,15.14,484.67999999999995,,,11.64
prevent,2017,Michigan,MI,North Central,East North Central,6374.440000000001,2133281.6001999998,,,33087.219999999994,,2242.2300000000005,2214113.5542,145067.30000000002,,432874.61
prevent,2017,Minnesota,MN,North Central,West North Central,71917.15000000001,8016211.242999996,,,120962.55000000006,,2516.0700000000006,8052386.291999998,422822.22000000003,,1116516.0700000003
prevent,2017,Mississippi,MS,South,East South Central,,498478.9099999997,,616954.3400000001,1897.09,114567.69,4135.82,2170314.6999999993,,0.6,38939.96
prevent,2017,Missouri,MO,North Central,West North Central,2445.18,3313459.1858000006,,300488.32999999996,7095.6200000000035,165575.25,22761.370000000003,5901594.024999994,,,533997.2600000004
prevent,2017,Montana,MT,West,Mountain,729172.5249999999,108441.74900000003,,,60511.26999999999,,1596.0499999999997,17421.08,43774.89,,4952575.369999997
prevent,2017,Nebraska,NE,North Central,West North Central,9173.6,9520975.018000001,,,95200.03400000003,,102902.78000000003,5641278.685000004,45652.32,,1085933.8509999989
prevent,2017,Nevada,NV,West,Mountain,1442.6299999999997,10681.99,,,715.94,,284.32,26.5,,,22302.45
prevent,2017,New Hampshire,NH,Northeast,New England,26.85,12805.773999999998,,,20.87,,,54.28,,,
prevent,2017,New Jersey,NJ,Northeast,Middle Atlantic,1952.6,67183.32000000004,,,534.82,,1422.5,97722.01,23.47,,15312.25
prevent,2017,New Mexico,NM,West,Mountain,10985.369999999999,119316.113,7245.4,68195.18999999999,5512.879999999999,,77639.78,675.13,,,321745.67499999993
prevent,2017,New York,NY,Northeast,Middle Atlantic,7187.080000000001,890660.9586999997,,,34233.30999999999,,1348.9799999999996,259601.58000000007,,,95356.81999999998
prevent,2017,North Carolina,NC,South,South Atlantic,13865.38,853332.1149999994,,370042.3,13868.570000000002,,15071.259999999997,1682165.5020000003,,5.65,416441.38999999996
prevent,2017,North Dakota,ND,North Central,West North Central,481300.9,3316186.945000001,,,255805.71000000005,,2279.6400000000003,7021950.597999999,210090.56,,6543023.435000006
prevent,2017,Ohio,OH,North Central,East North Central,3881.03,3304399.727000002,,,11866.319999999996,,509.44000000000005,5003486.472999997,,,430654.68299999996
prevent,2017,Oklahoma,OK,South,West South Central,35055.84999999999,330772.4699999999,,569108.2699999999,27216.47999999999,,293723.95999999996,643765.3909999997,,,4388873.230000002
prevent,2017,Oregon,OR,West,Pacific,39467.93000000001,85594.91000000003,,,13737.440000000002,1.5,197.73,629.82,10840.880000000001,,689590.45
prevent,2017,Pennsylvania,PA,Northeast,Middle Atlantic,26659.510000000006,855904.184,,,31758.810000000012,,5639.83,499735.5430000001,,,109465.80699999999
prevent,2017,Puerto Rico,,,,,87.28999999999999,,,,,,,,,
prevent,2017,Rhode Island,RI,Northeast,New England,,1420.47,,,4.7,,37.42,,,,
prevent,2017,South Carolina,SC,South,South Atlantic,1206.3400000000001,313714.0599999999,,245342.31000000008,9738.549999999997,94.43,6069.530000000002,379630.23,,5.529999999999999,82287.24999999997
prevent,2017,South Dakota,SD,North Central,West North Central,36013.77,5531427.281000005,,,278633.4700000002,,173822.77999999997,5552676.738000001,83.0,,1815199.9699999995
prevent,2017,Tennessee,TN,South,East South Central,1222.13,702298.9899999996,2.0,337626.2,3032.73,1372.98,3127.3,1611680.69,,,320767.46000000014
prevent,2017,Texas,TX,South,West South Central,28873.500000000007,2383587.315,12953.82,6815207.753000001,290545.5699999999,170170.25999999998,1567654.649,197734.74,,41089.74,4307272.974999999
prevent,2017,Utah,UT,West,Mountain,18560.9,61114.49500000001,,,10184.91,,358.85,14.48,,,125194.38
prevent,2017,Vermont,VT,Northeast,New England,34.53,74544.81,,,80.61,,308.71999999999997,4424.352000000001,,,323.56000000000006
prevent,2017,Virgin Islands Of The U.S.,,,,,1.0,,,,,,,,1.37,
prevent,2017,Virginia,VA,South,South Atlantic,17345.660000000007,405571.66000000003,,82492.94000000003,3879.5499999999997,0.14,8898.24,576414.174,,,139441.13
prevent,2017,Washington,WA,West,Pacific,82601.72000000002,160481.06999999995,,,7536.948999999998,,152.01,515.2099999999999,612.99,,2141417.2460000007
prevent,2017,West Virginia,WV,South,South Atlantic,1619.5800000000004,42690.20000000002,,,827.4699999999999,,278.39,26316.579999999994,,,5696.579999999999
prevent,2017,Wisconsin,WI,North Central,East North Central,17915.0,3763782.303999998,,,152622.82500000004,,4147.119999999999,2111369.1930000004,8.1,,193711.20599999998
